SegmentName,Field_Name,Component_Name,Sub_Component_Name
GOL.19,gol_goal_life_cycle_status_date_time,,
GOL.20,gol_goal_target_type,,
GOL.21,gol_goal_target_name,,
GOL.22,gol_mood_code,,
GP1.1,gp1_type_of_bill_code,,
GP1.2,gp1_revenue_code,,
GP1.3,gp1_overall_claim_disposition_code,,
GP1.4,gp1_oce_edits_per_visit_code,,
GP1.5,gp1_outlier_cost,,
GP2.1,gp2_revenue_code,,
GP2.2,gp2_service_units_num,,
GP2.3,gp2_charge,,
GP2.4,gp2_reimbursement_action_code,,
GP2.5,gp2_denial_or_rejection_code,,
GP2.6,gp2_oce_edit_code,,
GP2.7,gp2_ambulatory_payment_classification_code,,
GP2.8,gp2_modifier_edit_code,,
GP2.9,gp2_payment_adjustment_code,,
GP2.10,gp2_packaging_status_code,,
GP2.11,gp2_expected_cms_payment_amt,,
GP2.12,gp2_reimbursement_type_code,,
GP2.13,gp2_co_pay_amt,,
GP2.14,gp2_pay_rate_per_service_unit,,
GT1.1,gt1_set_id,,
GT1.2,gt1_guarantor_num,,
GT1.3,gt1_guarantor_name,,
GT1.3.1,gt1_guarantor_name,last_name,
GT1.3.2,gt1_guarantor_name,first_name,
GT1.3.3,gt1_guarantor_name,middle_name,
GT1.3.4,gt1_guarantor_name,suffix,
GT1.3.5,gt1_guarantor_name,person_prefix,
GT1.3.6,gt1_guarantor_name,degree,
GT1.3.7,gt1_guarantor_name,type_code,
GT1.3.8,gt1_guarantor_name,rep_code,
GT1.3.9,gt1_guarantor_name,context,
GT1.3.10,gt1_guarantor_name,validity_range,
GT1.3.11,gt1_guarantor_name,assembly_order,
GT1.3.12,gt1_guarantor_name,eff_from_date_time,
GT1.3.13,gt1_guarantor_name,eff_to_date_time,
GT1.3.14,gt1_guarantor_name,prof_suffix,
GT1.3.15,gt1_guarantor_name,called_by,
GT1.4,gt1_guarantor_spouse_name,,
GT1.4.1,gt1_guarantor_spouse_name,last_name,
GT1.4.10,gt1_guarantor_spouse_name,validity_range,
GT1.4.11,gt1_guarantor_spouse_name,assembly_order,
GT1.4.12,gt1_guarantor_spouse_name,eff_from_date_time,
GT1.4.13,gt1_guarantor_spouse_name,eff_to_date_time,
GT1.4.14,gt1_guarantor_spouse_name,prof_suffix,
GT1.4.15,gt1_guarantor_spouse_name,called_by,
GT1.4.2,gt1_guarantor_spouse_name,first_name,
GT1.4.3,gt1_guarantor_spouse_name,middle_name,
GT1.4.4,gt1_guarantor_spouse_name,suffix,
GT1.4.5,gt1_guarantor_spouse_name,person_prefix,
GT1.4.6,gt1_guarantor_spouse_name,degree,
GT1.4.7,gt1_guarantor_spouse_name,type_code,
GT1.4.8,gt1_guarantor_spouse_name,rep_code,
GT1.4.9,gt1_guarantor_spouse_name,context,
GT1.5,gt1_guarantor_address,,
GT1.5.1,gt1_guarantor_address,street_address1,
GT1.5.2,gt1_guarantor_address,street_address2,
GT1.5.3,gt1_guarantor_address,city,
GT1.5.4,gt1_guarantor_address,state_province,
GT1.5.5,gt1_guarantor_address,zip_postal_code,
GT1.5.6,gt1_guarantor_address,country,
GT1.5.7,gt1_guarantor_address,address_type,
GT1.5.8,gt1_guarantor_address,other_geo_designation,
GT1.5.9,gt1_guarantor_address,county_parish_code,
GT1.5.10,gt1_guarantor_address,census_tract,
GT1.5.11,gt1_guarantor_address,rep_code,
GT1.5.12,gt1_guarantor_address,validity_range,
GT1.5.13,gt1_guarantor_address,eff_from_date_time,
GT1.5.14,gt1_guarantor_address,eff_to_date_time,
GT1.5.15,gt1_guarantor_address,expr_reason,
GT1.5.16,gt1_guarantor_address,temporary_indicator,
GT1.5.17,gt1_guarantor_address,bad_address_indicator,
GT1.5.18,gt1_guarantor_address,address_usage,
GT1.5.19,gt1_guarantor_address,addressee,
GT1.5.20,gt1_guarantor_address,address_comment,
GT1.5.21,gt1_guarantor_address,pref_order,
GT1.5.22,gt1_guarantor_address,protection_code,
GT1.5.23,gt1_guarantor_address,address_id,
GT1.6,gt1_guarantor_home_phone_num,,
GT1.6.1,gt1_guarantor_home_phone_num,formatted_num,
GT1.6.2,gt1_guarantor_home_phone_num,use_code,
GT1.6.3,gt1_guarantor_home_phone_num,equipment_type,
GT1.6.4,gt1_guarantor_home_phone_num,comm_address,
GT1.6.5,gt1_guarantor_home_phone_num,country_code,
GT1.6.6,gt1_guarantor_home_phone_num,area_city_code,
GT1.6.7,gt1_guarantor_home_phone_num,local_number,
GT1.6.8,gt1_guarantor_home_phone_num,extension,
GT1.6.9,gt1_guarantor_home_phone_num,any_text,
GT1.6.10,gt1_guarantor_home_phone_num,extension_prefix,
GT1.6.11,gt1_guarantor_home_phone_num,speed_dial_code,
GT1.6.12,gt1_guarantor_home_phone_num,unformatted_num,
GT1.6.13,gt1_guarantor_home_phone_num,eff_from_date,
GT1.6.14,gt1_guarantor_home_phone_num,eff_to_date,
GT1.6.15,gt1_guarantor_home_phone_num,expr_reason,
GT1.6.16,gt1_guarantor_home_phone_num,protection_code,
GT1.6.17,gt1_guarantor_home_phone_num,shared_id,
GT1.6.18,gt1_guarantor_home_phone_num,pref_order,
GT1.7,gt1_guarantor_business_phone_num,,
GT1.7.1,gt1_guarantor_business_phone_num,formatted_num,
GT1.7.2,gt1_guarantor_business_phone_num,use_code,
GT1.7.3,gt1_guarantor_business_phone_num,equipment_type,
GT1.7.4,gt1_guarantor_business_phone_num,comm_address,
GT1.7.5,gt1_guarantor_business_phone_num,country_code,
GT1.7.6,gt1_guarantor_business_phone_num,area_city_code,
GT1.7.7,gt1_guarantor_business_phone_num,local_number,
GT1.7.8,gt1_guarantor_business_phone_num,extension,
GT1.7.9,gt1_guarantor_business_phone_num,any_text,
GT1.7.10,gt1_guarantor_business_phone_num,extension_prefix,
GT1.7.11,gt1_guarantor_business_phone_num,speed_dial_code,
GT1.7.12,gt1_guarantor_business_phone_num,unformatted_num,
GT1.7.13,gt1_guarantor_business_phone_num,eff_from_date,
GT1.7.14,gt1_guarantor_business_phone_num,eff_to_date,
GT1.7.15,gt1_guarantor_business_phone_num,expr_reason,
GT1.7.16,gt1_guarantor_business_phone_num,protection_code,
GT1.7.17,gt1_guarantor_business_phone_num,shared_id,
GT1.7.18,gt1_guarantor_business_phone_num,pref_order,
GT1.8,gt1_guarantor_birth_date_time,,
GT1.9,gt1_guarantor_sex,,
GT1.10,gt1_guarantor_type,,
GT1.11,gt1_guarantor_relationship,,
GT1.12,gt1_guarantor_social_security_num,,
GT1.13,gt1_guarantor_begin_date,,
GT1.14,gt1_guarantor_end_date,,
GT1.15,gt1_guarantor_priority,,
GT1.16,gt1_guarantor_employer_name,,
GT1.16.1,gt1_guarantor_employer_name,last_name,
GT1.16.2,gt1_guarantor_employer_name,first_name,
GT1.16.3,gt1_guarantor_employer_name,middle_name,
GT1.16.4,gt1_guarantor_employer_name,suffix,
GT1.16.5,gt1_guarantor_employer_name,person_prefix,
GT1.16.6,gt1_guarantor_employer_name,degree,
GT1.16.7,gt1_guarantor_employer_name,type_code,
GT1.16.8,gt1_guarantor_employer_name,rep_code,
GT1.16.9,gt1_guarantor_employer_name,context,
GT1.16.10,gt1_guarantor_employer_name,validity_range,
GT1.16.11,gt1_guarantor_employer_name,assembly_order,
GT1.16.12,gt1_guarantor_employer_name,eff_from_date_time,
GT1.16.13,gt1_guarantor_employer_name,eff_to_date_time,
GT1.16.14,gt1_guarantor_employer_name,prof_suffix,
GT1.16.15,gt1_guarantor_employer_name,called_by,
GT1.17,gt1_guarantor_employer_address,,
GT1.17.1,gt1_guarantor_employer_address,street_address1,
GT1.17.2,gt1_guarantor_employer_address,street_address2,
GT1.17.3,gt1_guarantor_employer_address,city,
GT1.17.4,gt1_guarantor_employer_address,state_province,
GT1.17.5,gt1_guarantor_employer_address,zip_postal_code,
GT1.17.6,gt1_guarantor_employer_address,country,
GT1.17.7,gt1_guarantor_employer_address,address_type,
GT1.17.8,gt1_guarantor_employer_address,other_geo_designation,
GT1.17.9,gt1_guarantor_employer_address,county_parish_code,
GT1.17.10,gt1_guarantor_employer_address,census_tract,
GT1.17.11,gt1_guarantor_employer_address,rep_code,
GT1.17.12,gt1_guarantor_employer_address,validity_range,
GT1.17.13,gt1_guarantor_employer_address,eff_from_date_time,
GT1.17.14,gt1_guarantor_employer_address,eff_to_date_time,
GT1.17.15,gt1_guarantor_employer_address,expr_reason,
GT1.17.16,gt1_guarantor_employer_address,temporary_indicator,
GT1.17.17,gt1_guarantor_employer_address,bad_address_indicator,
GT1.17.18,gt1_guarantor_employer_address,address_usage,
GT1.17.19,gt1_guarantor_employer_address,addressee,
GT1.17.20,gt1_guarantor_employer_address,address_comment,
GT1.17.21,gt1_guarantor_employer_address,pref_order,
GT1.17.22,gt1_guarantor_employer_address,protection_code,
GT1.17.23,gt1_guarantor_employer_address,address_id,
GT1.18,gt1_guarantor_employer_phone_num,,
GT1.18.1,gt1_guarantor_employer_phone_num,formatted_num,
GT1.18.2,gt1_guarantor_employer_phone_num,use_code,
GT1.18.3,gt1_guarantor_employer_phone_num,equipment_type,
GT1.18.4,gt1_guarantor_employer_phone_num,comm_address,
GT1.18.5,gt1_guarantor_employer_phone_num,country_code,
GT1.18.6,gt1_guarantor_employer_phone_num,area_city_code,
GT1.18.7,gt1_guarantor_employer_phone_num,local_number,
GT1.18.8,gt1_guarantor_employer_phone_num,extension,
GT1.18.9,gt1_guarantor_employer_phone_num,any_text,
GT1.18.10,gt1_guarantor_employer_phone_num,extension_prefix,
GT1.18.11,gt1_guarantor_employer_phone_num,speed_dial_code,
GT1.18.12,gt1_guarantor_employer_phone_num,unformatted_num,
GT1.18.13,gt1_guarantor_employer_phone_num,eff_from_date,
GT1.18.14,gt1_guarantor_employer_phone_num,eff_to_date,
GT1.18.15,gt1_guarantor_employer_phone_num,expr_reason,
GT1.18.16,gt1_guarantor_employer_phone_num,protection_code,
GT1.18.17,gt1_guarantor_employer_phone_num,shared_id,
GT1.18.18,gt1_guarantor_employer_phone_num,pref_order,
GT1.19,gt1_guarantor_employee_id_num,,
GT1.20,gt1_guarantor_employment_status,,
GT1.21,gt1_guarantor_organization_name,,
GT1.22,gt1_guarantor_billing_hold_flag,,
GT1.23,gt1_guarantor_credit_rating_code,,
GT1.24,gt1_guarantor_death_date_time,,
GT1.25,gt1_guarantor_death_flag,,
GT1.26,gt1_guarantor_charge_adjustment_code,,
GT1.27,gt1_guarantor_household_annual_income,,
GT1.28,gt1_guarantor_household_size,,
GT1.29,gt1_guarantor_employer_id_num,,
GT1.30,gt1_guarantor_marital_status_code,,
GT1.31,gt1_guarantor_effective_hire_date,,
GT1.32,gt1_employment_stop_date,,
GT1.33,gt1_living_dependency,,
GT1.34,gt1_ambulatory_status,,
GT1.35,gt1_citizenship,,
GT1.36,gt1_primary_language,,
GT1.37,gt1_living_arrangement,,
GT1.38,gt1_publicity_code,,
GT1.39,gt1_protection_ind,,
GT1.40,gt1_student_ind,,
GT1.41,gt1_religion,,
GT1.42,gt1_mother_maiden_name,,
GT1.43,gt1_nationality,,
GT1.44,gt1_ethnic_group,,
GT1.45,gt1_contact_person_name,,
GT1.46,gt1_contact_person_telephone_num,,
GT1.47,gt1_contact_reason,,
GT1.48,gt1_contact_relationship,,
GT1.49,gt1_job_title,,
GT1.50,gt1_job_code_classification,,
GT1.51,gt1_guarantor_employer_organization_name,,
GT1.52,gt1_handicap,,
GT1.53,gt1_job_status,,
GT1.54,gt1_guarantor_financial_classification,,
GT1.55,gt1_guarantor_race,,
GT1.55.1,gt1_guarantor_race,primary_id,
GT1.55.2,gt1_guarantor_race,text,
GT1.55.3,gt1_guarantor_race,name_of_coding_sys,
GT1.55.4,gt1_guarantor_race,alt_id,
GT1.55.5,gt1_guarantor_race,alt_text,
GT1.55.6,gt1_guarantor_race,name_of_alt_coding_sys,
GT1.55.7,gt1_guarantor_race,coding_sys_ver_id,
GT1.55.8,gt1_guarantor_race,alt_coding_sys_ver_id,
GT1.55.9,gt1_guarantor_race,original_text,
GT1.55.10,gt1_guarantor_race,second_alt_id,
GT1.55.11,gt1_guarantor_race,second_alt_text,
GT1.55.12,gt1_guarantor_race,name_of_second_alt_coding_sys,
GT1.55.13,gt1_guarantor_race,second_alt_coding_sys_ver_id,
GT1.55.14,gt1_guarantor_race,coding_sys_oid,
GT1.55.15,gt1_guarantor_race,value_set_oid,
GT1.55.16,gt1_guarantor_race,value_set_ver_id,
GT1.55.17,gt1_guarantor_race,alt_coding_sys_oid,
GT1.55.18,gt1_guarantor_race,alt_value_set_oid,
GT1.55.19,gt1_guarantor_race,alt_value_set_ver_id,
GT1.55.20,gt1_guarantor_race,second_alt_coding_sys_oid,
GT1.55.21,gt1_guarantor_race,second_alt_value_set_oid,
GT1.55.22,gt1_guarantor_race,second_alt_value_set_ver_id,
GT1.56,gt1_guarantor_birth_place,,
GT1.57,gt1_vip_ind,,
IAM.1,iam_set_id,,
IAM.2,iam_allergen_type_code,,
IAM.3,iam_allergen_code_mnemonic_desc,,
IAM.4,iam_allergy_severity_code,,
IAM.5,iam_allergy_reaction_code,,
IAM.6,iam_allergy_action_code,,
IAM.7,iam_allergy_unique_id,,
IAM.8,iam_action_reason,,
IAM.9,iam_sensitivity_to_causative_agent_code,,
IAM.10,iam_allergen_group_code_mnemonic_desc,,
IAM.11,iam_onset_date,,
IAM.12,iam_onset_date_text,,
IAM.13,iam_reported_date_time,,
IAM.14,iam_reported_by,,
IAM.15,iam_relationship_to_patient_code,,
IAM.16,iam_alert_device_code,,
IAM.17,iam_allergy_clinical_status_code,,
IAM.18,iam_statused_by_person,,
IAM.19,iam_statused_by_organization,,
IAM.20,iam_statused_at_date_time,,
IAM.21,iam_inactivated_by_person,,
IAM.22,iam_inactivated_date_time,,
IAM.23,iam_initially_recorded_by_person,,
IAM.24,iam_initially_recorded_date_time,,
IAM.25,iam_modified_by_person,,
IAM.26,iam_modified_date_time,,
IAM.27,iam_clinician_identified_code,,
IAM.28,iam_initially_recorded_by_organization,,
IAM.29,iam_modified_by_organization,,
IAM.30,iam_inactivated_by_organization,,
IAR.1,iar_allergy_reaction_code,,
IAR.2,iar_allergy_severity_code,,
IAR.3,iar_sensitivity_to_causative_agent_code,,
IAR.4,iar_management,,
IIM.1,iim_primary_key_value,,
IIM.2,iim_service_item_code,,
IIM.3,iim_inventory_lot_num,,
IIM.4,iim_inventory_expiration_date,,
IIM.5,iim_inventory_manufacturer_name,,
IIM.6,iim_inventory_location,,
IIM.7,iim_inventory_received_date,,
IIM.8,iim_inventory_received_qty,,
IIM.9,iim_inventory_received_qty_unit,,
IIM.10,iim_inventory_received_item_cost,,
IIM.11,iim_inventory_on_hand_date,,
IIM.12,iim_inventory_on_hand_qty,,
IIM.13,iim_inventory_on_hand_qty_unit,,
IIM.14,iim_procedure_code,,
IIM.15,iim_procedure_code_modifier,,
ILT.1,ilt_set_id,,
ILT.2,ilt_inventory_lot_num,,
ILT.3,ilt_inventory_expiration_date,,
ILT.4,ilt_inventory_received_date,,
ILT.5,ilt_inventory_received_qty,,
ILT.6,ilt_inventory_received_qty_unit,,
ILT.7,ilt_inventory_received_item_cost,,
ILT.8,ilt_inventory_on_hand_date,,
ILT.9,ilt_inventory_on_hand_qty,,
ILT.10,ilt_inventory_on_hand_qty_unit,,
IN1.1,in1_set_id,,
IN1.2,in1_insurance_plan_id,,
IN1.2.1,in1_insurance_plan_id,primary_id,
IN1.2.2,in1_insurance_plan_id,text,
IN1.2.3,in1_insurance_plan_id,name_of_coding_sys,
IN1.2.4,in1_insurance_plan_id,alt_id,
IN1.2.5,in1_insurance_plan_id,alt_text,
IN1.2.6,in1_insurance_plan_id,name_of_alt_coding_sys,
IN1.2.7,in1_insurance_plan_id,coding_sys_ver_id,
IN1.2.8,in1_insurance_plan_id,alt_coding_sys_ver_id,
IN1.2.9,in1_insurance_plan_id,original_text,
IN1.2.10,in1_insurance_plan_id,second_alt_id,
IN1.2.11,in1_insurance_plan_id,second_alt_text,
IN1.2.12,in1_insurance_plan_id,name_of_second_alt_coding_sys,
IN1.2.13,in1_insurance_plan_id,second_alt_coding_sys_ver_id,
IN1.2.14,in1_insurance_plan_id,coding_sys_oid,
IN1.2.15,in1_insurance_plan_id,value_set_oid,
IN1.2.16,in1_insurance_plan_id,value_set_ver_id,
IN1.2.17,in1_insurance_plan_id,alt_coding_sys_oid,
IN1.2.18,in1_insurance_plan_id,alt_value_set_oid,
IN1.2.19,in1_insurance_plan_id,alt_value_set_ver_id,
IN1.2.20,in1_insurance_plan_id,second_alt_coding_sys_oid,
IN1.2.21,in1_insurance_plan_id,second_alt_value_set_oid,
IN1.2.22,in1_insurance_plan_id,second_alt_value_set_ver_id,
IN1.3,in1_insurance_company_id,,
IN1.4,in1_insurance_company_name,,
IN1.5,in1_insurance_company_address,,
IN1.5.1,in1_insurance_company_address,street_address1,
IN1.5.2,in1_insurance_company_address,street_address2,
IN1.5.3,in1_insurance_company_address,city,
IN1.5.4,in1_insurance_company_address,state_province,
IN1.5.5,in1_insurance_company_address,zip_postal_code,
IN1.5.6,in1_insurance_company_address,country,
IN1.5.7,in1_insurance_company_address,address_type,
IN1.5.8,in1_insurance_company_address,other_geo_designation,
IN1.5.9,in1_insurance_company_address,county_parish_code,
IN1.5.10,in1_insurance_company_address,census_tract,
IN1.5.11,in1_insurance_company_address,rep_code,
IN1.5.12,in1_insurance_company_address,validity_range,
IN1.5.13,in1_insurance_company_address,eff_from_date_time,
IN1.5.14,in1_insurance_company_address,eff_to_date_time,
IN1.5.15,in1_insurance_company_address,expr_reason,
IN1.5.16,in1_insurance_company_address,temporary_indicator,
IN1.5.17,in1_insurance_company_address,bad_address_indicator,
IN1.5.18,in1_insurance_company_address,address_usage,
IN1.5.19,in1_insurance_company_address,addressee,
IN1.5.20,in1_insurance_company_address,address_comment,
IN1.5.21,in1_insurance_company_address,pref_order,
IN1.5.22,in1_insurance_company_address,protection_code,
IN1.5.23,in1_insurance_company_address,address_id,
IN1.6,in1_insurance_company_contact_person,,
IN1.6.1,in1_insurance_company_contact_person,last_name,
IN1.6.2,in1_insurance_company_contact_person,first_name,
IN1.6.3,in1_insurance_company_contact_person,middle_name,
IN1.6.4,in1_insurance_company_contact_person,suffix,
IN1.6.5,in1_insurance_company_contact_person,person_prefix,
IN1.6.6,in1_insurance_company_contact_person,degree,
IN1.6.7,in1_insurance_company_contact_person,type_code,
IN1.6.8,in1_insurance_company_contact_person,rep_code,
IN1.6.9,in1_insurance_company_contact_person,context,
IN1.6.10,in1_insurance_company_contact_person,validity_range,
IN1.6.11,in1_insurance_company_contact_person,assembly_order,
IN1.6.12,in1_insurance_company_contact_person,eff_from_date_time,
IN1.6.13,in1_insurance_company_contact_person,eff_to_date_time,
IN1.6.14,in1_insurance_company_contact_person,prof_suffix,
IN1.6.15,in1_insurance_company_contact_person,called_by,
IN1.7,in1_insurance_company_phone_num,,
IN1.7.1,in1_insurance_company_phone_num,formatted_num,
IN1.7.2,in1_insurance_company_phone_num,use_code,
IN1.7.3,in1_insurance_company_phone_num,equipment_type,
IN1.7.4,in1_insurance_company_phone_num,comm_address,
IN1.7.5,in1_insurance_company_phone_num,country_code,
IN1.7.6,in1_insurance_company_phone_num,area_city_code,
IN1.7.7,in1_insurance_company_phone_num,local_number,
IN1.7.8,in1_insurance_company_phone_num,extension,
IN1.7.9,in1_insurance_company_phone_num,any_text,
IN1.7.10,in1_insurance_company_phone_num,extension_prefix,
IN1.7.11,in1_insurance_company_phone_num,speed_dial_code,
IN1.7.12,in1_insurance_company_phone_num,unformatted_num,
IN1.7.13,in1_insurance_company_phone_num,eff_from_date,
IN1.7.14,in1_insurance_company_phone_num,eff_to_date,
IN1.7.15,in1_insurance_company_phone_num,expr_reason,
IN1.7.16,in1_insurance_company_phone_num,protection_code,
IN1.7.17,in1_insurance_company_phone_num,shared_id,
IN1.7.18,in1_insurance_company_phone_num,pref_order,
IN1.8,in1_group_num,,
IN1.9,in1_group_name,,
IN1.10,in1_insured_group_employee_id,,
IN1.11,in1_insured_group_employee_name,,
IN1.12,in1_plan_eff_from_date,,
IN1.13,in1_plan_eff_to_date,,
IN1.14,in1_authr_information,,
IN1.14.1,in1_authr_information,authorization_num,
IN1.14.2,in1_authr_information,date,
IN1.14.3,in1_authr_information,source,
IN1.15,in1_plan_type,,
IN1.16,in1_insured_name,,
IN1.16.1,in1_insured_name,last_name,
IN1.16.2,in1_insured_name,first_name,
IN1.16.3,in1_insured_name,middle_name,
IN1.16.4,in1_insured_name,suffix,
IN1.16.5,in1_insured_name,person_prefix,
IN1.16.6,in1_insured_name,degree,
IN1.16.7,in1_insured_name,type_code,
IN1.16.8,in1_insured_name,rep_code,
IN1.16.9,in1_insured_name,context,
IN1.16.10,in1_insured_name,validity_range,
IN1.16.11,in1_insured_name,assembly_order,
IN1.16.12,in1_insured_name,eff_from_date_time,
IN1.16.13,in1_insured_name,eff_to_date_time,
IN1.16.14,in1_insured_name,prof_suffix,
IN1.16.15,in1_insured_name,called_by,
IN1.17,in1_insured_relationship_to_patient,,
IN1.18,in1_insured_birth_date,,
IN1.19,in1_insured_address,,
IN1.19.1,in1_insured_address,street_address1,
IN1.19.2,in1_insured_address,street_address2,
IN1.19.3,in1_insured_address,city,
IN1.19.4,in1_insured_address,state_province,
IN1.19.5,in1_insured_address,zip_postal_code,
IN1.19.6,in1_insured_address,country,
IN1.19.7,in1_insured_address,address_type,
IN1.19.8,in1_insured_address,other_geo_designation,
IN1.19.9,in1_insured_address,county_parish_code,
IN1.19.10,in1_insured_address,census_tract,
IN1.19.11,in1_insured_address,rep_code,
IN1.19.12,in1_insured_address,validity_range,
IN1.19.13,in1_insured_address,eff_from_date_time,
IN1.19.14,in1_insured_address,eff_to_date_time,
IN1.19.15,in1_insured_address,expr_reason,
IN1.19.16,in1_insured_address,temporary_indicator,
IN1.19.17,in1_insured_address,bad_indicator,
IN1.19.18,in1_insured_address,address_usage,
IN1.19.19,in1_insured_address,addressee,
IN1.19.20,in1_insured_address,address_comment,
IN1.19.21,in1_insured_address,pref_order,
IN1.19.22,in1_insured_address,protection_code,
IN1.19.23,in1_insured_address,address_id,
IN1.20,in1_assignment_of_benefits,,
IN1.21,in1_coordination_of_benefits,,
IN1.22,in1_coordination_of_benefits_priority,,
IN1.23,in1_notice_of_admission_flag,,
IN1.24,in1_notice_of_admission_date,,
IN1.25,in1_report_of_eligibility_flag,,
IN1.26,in1_report_of_eligibility_date,,
IN1.27,in1_release_information_code,,
IN1.28,in1_pre_admission_certification,,
IN1.29,in1_verification_date_time,,
IN1.30,in1_verification_by,,
IN1.30.1,in1_verification_by,person_id,
IN1.30.2,in1_verification_by,last_name,
IN1.30.3,in1_verification_by,first_name,
IN1.30.4,in1_verification_by,middle_name,
IN1.30.5,in1_verification_by,suffix,
IN1.30.6,in1_verification_by,person_prefix,
IN1.30.7,in1_verification_by,degree,
IN1.30.8,in1_verification_by,source_table,
IN1.30.9,in1_verification_by,assgn_authr,
IN1.30.10,in1_verification_by,name_type_code,
IN1.30.11,in1_verification_by,identifier_check_digit,
IN1.30.12,in1_verification_by,check_digit_scheme,
IN1.30.13,in1_verification_by,identifier_type_code,
IN1.30.14,in1_verification_by,assgn_facility,
IN1.30.15,in1_verification_by,name_rep_code,
IN1.30.16,in1_verification_by,context,
IN1.30.17,in1_verification_by,validity_range,
IN1.30.18,in1_verification_by,assembly_order,
IN1.30.19,in1_verification_by,eff_from_date_time,
IN1.30.20,in1_verification_by,eff_to_date_time,
IN1.30.21,in1_verification_by,prof_suffix,
IN1.30.22,in1_verification_by,assgn_jurisdiction,
IN1.30.23,in1_verification_by,assgn_agency_dept,
IN1.30.24,in1_verification_by,security_check,
IN1.30.25,in1_verification_by,security_check_scheme,
IN1.31,in1_type_of_agreement_code,,
IN1.32,in1_billing_status,,
IN1.33,in1_lifetime_reserve_day,,
IN1.34,in1_delay_before_lifetime_reserve_day,,
IN1.35,in1_company_plan_code,,
