SegmentName,Field_Name,Component_Name,Sub_Component_Name,New_Field_Name,New_Component_Name,New_Sub_Component_Name
AIG.10.1,aig_start_date_time_offset_unit,primary_id,,,,
AIG.10.2,aig_start_date_time_offset_unit,text,,,,
AIG.10.3,aig_start_date_time_offset_unit,name_of_coding_sys,,,,
AIG.10.4,aig_start_date_time_offset_unit,alt_id,,,,
AIG.10.5,aig_start_date_time_offset_unit,alt_text,,,,
AIG.10.6,aig_start_date_time_offset_unit,name_of_alt_coding_sys,,,,
AIG.10.7,aig_start_date_time_offset_unit,coding_sys_ver_id,,,,
AIG.10.8,aig_start_date_time_offset_unit,alt_coding_sys_ver_id,,,,
AIG.10.9,aig_start_date_time_offset_unit,original_text,,,,
AIG.10.10,aig_start_date_time_offset_unit,second_alt_id,,,,
AIG.10.11,aig_start_date_time_offset_unit,second_alt_text,,,,
AIG.10.12,aig_start_date_time_offset_unit,name_of_second_alt_coding_sys,,,,
AIG.10.13,aig_start_date_time_offset_unit,second_alt_coding_sys_ver_id,,,,
AIG.10.14,aig_start_date_time_offset_unit,coding_sys_oid,,,,
AIG.10.15,aig_start_date_time_offset_unit,value_set_oid,,,,
AIG.10.16,aig_start_date_time_offset_unit,value_set_ver_id,,,,
AIG.10.17,aig_start_date_time_offset_unit,alt_coding_sys_oid,,,,
AIG.10.18,aig_start_date_time_offset_unit,alt_value_set_oid,,,,
AIG.10.19,aig_start_date_time_offset_unit,alt_value_set_ver_id,,,,
AIG.10.20,aig_start_date_time_offset_unit,second_alt_coding_sys_oid,,,,
AIG.10.21,aig_start_date_time_offset_unit,second_alt_value_set_oid,,,,
AIG.10.22,aig_start_date_time_offset_unit,second_alt_value_set_ver_id,,,,
AIG.11,aig_duration,,,,,
AIG.12,aig_duration_unit,,,,,
AIG.12.1,aig_duration_unit,primary_id,,,,
AIG.12.2,aig_duration_unit,text,,,,
AIG.12.3,aig_duration_unit,name_of_coding_sys,,,,
AIG.12.4,aig_duration_unit,alt_id,,,,
AIG.12.5,aig_duration_unit,alt_text,,,,
AIG.12.6,aig_duration_unit,name_of_alt_coding_sys,,,,
AIG.12.7,aig_duration_unit,coding_sys_ver_id,,,,
AIG.12.8,aig_duration_unit,alt_coding_sys_ver_id,,,,
AIG.12.9,aig_duration_unit,original_text,,,,
AIG.12.10,aig_duration_unit,second_alt_id,,,,
AIG.12.11,aig_duration_unit,second_alt_text,,,,
AIG.12.12,aig_duration_unit,name_of_second_alt_coding_sys,,,,
AIG.12.13,aig_duration_unit,second_alt_coding_sys_ver_id,,,,
AIG.12.14,aig_duration_unit,coding_sys_oid,,,,
AIG.12.15,aig_duration_unit,value_set_oid,,,,
AIG.12.16,aig_duration_unit,value_set_ver_id,,,,
AIG.12.17,aig_duration_unit,alt_coding_sys_oid,,,,
AIG.12.18,aig_duration_unit,alt_value_set_oid,,,,
AIG.12.19,aig_duration_unit,alt_value_set_ver_id,,,,
AIG.12.20,aig_duration_unit,second_alt_coding_sys_oid,,,,
AIG.12.21,aig_duration_unit,second_alt_value_set_oid,,,,
AIG.12.22,aig_duration_unit,second_alt_value_set_ver_id,,,,
AIG.13,aig_allow_substitution_code,,,,,
AIG.13.1,aig_allow_substitution_code,primary_id,,,,
AIG.13.2,aig_allow_substitution_code,text,,,,
AIG.13.3,aig_allow_substitution_code,name_of_coding_sys,,,,
AIG.13.4,aig_allow_substitution_code,alt_id,,,,
AIG.13.5,aig_allow_substitution_code,alt_text,,,,
AIG.13.6,aig_allow_substitution_code,name_of_alt_coding_sys,,,,
AIG.13.7,aig_allow_substitution_code,coding_sys_ver_id,,,,
AIG.13.8,aig_allow_substitution_code,alt_coding_sys_ver_id,,,,
AIG.13.9,aig_allow_substitution_code,original_text,,,,
AIG.13.10,aig_allow_substitution_code,second_alt_id,,,,
AIG.13.11,aig_allow_substitution_code,second_alt_text,,,,
AIG.13.12,aig_allow_substitution_code,name_of_second_alt_coding_sys,,,,
AIG.13.13,aig_allow_substitution_code,second_alt_coding_sys_ver_id,,,,
AIG.13.14,aig_allow_substitution_code,coding_sys_oid,,,,
AIG.13.15,aig_allow_substitution_code,value_set_oid,,,,
AIG.13.16,aig_allow_substitution_code,value_set_ver_id,,,,
AIG.13.17,aig_allow_substitution_code,alt_coding_sys_oid,,,,
AIG.13.18,aig_allow_substitution_code,alt_value_set_oid,,,,
AIG.13.19,aig_allow_substitution_code,alt_value_set_ver_id,,,,
AIG.13.20,aig_allow_substitution_code,second_alt_coding_sys_oid,,,,
AIG.13.21,aig_allow_substitution_code,second_alt_value_set_oid,,,,
AIG.13.22,aig_allow_substitution_code,second_alt_value_set_ver_id,,,,
AIG.14,aig_filler_status_code,,,,,
AIG.14.1,aig_filler_status_code,primary_id,,,,
AIG.14.2,aig_filler_status_code,text,,,,
AIG.14.3,aig_filler_status_code,name_of_coding_sys,,,,
AIG.14.4,aig_filler_status_code,alt_id,,,,
AIG.14.5,aig_filler_status_code,alt_text,,,,
AIG.14.6,aig_filler_status_code,name_of_alt_coding_sys,,,,
AIG.14.7,aig_filler_status_code,coding_sys_ver_id,,,,
AIG.14.8,aig_filler_status_code,alt_coding_sys_ver_id,,,,
AIG.14.9,aig_filler_status_code,original_text,,,,
AIG.14.10,aig_filler_status_code,second_alt_id,,,,
AIG.14.11,aig_filler_status_code,second_alt_text,,,,
AIG.14.12,aig_filler_status_code,name_of_second_alt_coding_sys,,,,
AIG.14.13,aig_filler_status_code,second_alt_coding_sys_ver_id,,,,
AIG.14.14,aig_filler_status_code,coding_sys_oid,,,,
AIG.14.15,aig_filler_status_code,value_set_oid,,,,
AIG.14.16,aig_filler_status_code,value_set_ver_id,,,,
AIG.14.17,aig_filler_status_code,alt_coding_sys_oid,,,,
AIG.14.18,aig_filler_status_code,alt_value_set_oid,,,,
AIG.14.19,aig_filler_status_code,alt_value_set_ver_id,,,,
AIG.14.20,aig_filler_status_code,second_alt_coding_sys_oid,,,,
AIG.14.21,aig_filler_status_code,second_alt_value_set_oid,,,,
AIG.14.22,aig_filler_status_code,second_alt_value_set_ver_id,,,,
AIL.1,ail_set_id,,,,,
AIL.2,ail_segment_action_code,,,,,
AIL.3,ail_location_resource_id,,,,,
AIL.3.1,ail_location_resource_id,point_of_care,,,,
AIL.3.1.1,ail_location_resource_id,point_of_care,namespace_id,,,
AIL.3.1.2,ail_location_resource_id,point_of_care,universal_id,,,
AIL.3.1.3,ail_location_resource_id,point_of_care,universal_id_type,,,
AIL.3.2,ail_location_resource_id,room,,,,
AIL.3.2.1,ail_location_resource_id,room,namespace_id,,,
AIL.3.2.2,ail_location_resource_id,room,universal_id,,,
AIL.3.2.3,ail_location_resource_id,room,universal_id_type,,,
AIL.3.3,ail_location_resource_id,bed,,,,
AIL.3.3.1,ail_location_resource_id,bed,namespace_id,,,
AIL.3.3.2,ail_location_resource_id,bed,universal_id,,,
AIL.3.3.3,ail_location_resource_id,bed,universal_id_type,,,
AIL.3.4,ail_location_resource_id,facility,,,,
AIL.3.4.1,ail_location_resource_id,facility,namespace_id,,,
AIL.3.4.2,ail_location_resource_id,facility,universal_id,,,
AIL.3.4.3,ail_location_resource_id,facility,universal_id_type,,,
AIL.3.5,ail_location_resource_id,status,,,,
AIL.3.6,ail_location_resource_id,person_loc_type,,,,
AIL.3.7,ail_location_resource_id,building,,,,
AIL.3.7.1,ail_location_resource_id,building,namespace_id,,,
AIL.3.7.2,ail_location_resource_id,building,universal_id,,,
AIL.3.7.3,ail_location_resource_id,building,universal_id_type,,,
AIL.3.8,ail_location_resource_id,loc_floor,,,,
AIL.3.8.1,ail_location_resource_id,loc_floor,namespace_id,,,
AIL.3.8.2,ail_location_resource_id,loc_floor,universal_id,,,
AIL.3.8.3,ail_location_resource_id,loc_floor,universal_id_type,,,
AIL.3.9,ail_location_resource_id,loc_desc,,,,
AIL.3.10,ail_location_resource_id,cmprhnsv_loc_id,,,,
AIL.3.10.1,ail_location_resource_id,cmprhnsv_loc_id,entity_id,,,
AIL.3.10.2,ail_location_resource_id,cmprhnsv_loc_id,namespace_id,,,
AIL.3.10.3,ail_location_resource_id,cmprhnsv_loc_id,universal_id,,,
AIL.3.10.4,ail_location_resource_id,cmprhnsv_loc_id,universal_id_type,,,
AIL.3.11,ail_location_resource_id,assgn_authr_for_loc,,,,
AIL.3.11.1,ail_location_resource_id,assgn_authr_for_loc,namespace_id,,,
AIL.3.11.2,ail_location_resource_id,assgn_authr_for_loc,universal_id,,,
AIL.3.11.3,ail_location_resource_id,assgn_authr_for_loc,universal_id_type,,,
AIL.4,ail_location_type,,,,,
AIL.4.1,ail_location_type,primary_id,,,,
AIL.4.2,ail_location_type,text,,,,
AIL.4.3,ail_location_type,name_of_coding_sys,,,,
AIL.4.4,ail_location_type,alt_id,,,,
AIL.4.5,ail_location_type,alt_text,,,,
AIL.4.6,ail_location_type,name_of_alt_coding_sys,,,,
AIL.4.7,ail_location_type,coding_sys_ver_id,,,,
AIL.4.8,ail_location_type,alt_coding_sys_ver_id,,,,
AIL.4.9,ail_location_type,original_text,,,,
AIL.4.10,ail_location_type,second_alt_id,,,,
AIL.4.11,ail_location_type,second_alt_text,,,,
AIL.4.12,ail_location_type,name_of_second_alt_coding_sys,,,,
AIL.4.13,ail_location_type,second_alt_coding_sys_ver_id,,,,
AIL.4.14,ail_location_type,coding_sys_oid,,,,
AIL.4.15,ail_location_type,value_set_oid,,,,
AIL.4.16,ail_location_type,value_set_ver_id,,,,
AIL.4.17,ail_location_type,alt_coding_sys_oid,,,,
AIL.4.18,ail_location_type,alt_value_set_oid,,,,
AIL.4.19,ail_location_type,alt_value_set_ver_id,,,,
AIL.4.20,ail_location_type,second_alt_coding_sys_oid,,,,
AIL.4.21,ail_location_type,second_alt_value_set_oid,,,,
AIL.4.22,ail_location_type,second_alt_value_set_ver_id,,,,
AIL.5,ail_location_group,,,,,
AIL.5.1,ail_location_group,primary_id,,,,
AIL.5.2,ail_location_group,text,,,,
AIL.5.3,ail_location_group,name_of_coding_sys,,,,
AIL.5.4,ail_location_group,alt_id,,,,
AIL.5.5,ail_location_group,alt_text,,,,
AIL.5.6,ail_location_group,name_of_alt_coding_sys,,,,
AIL.5.7,ail_location_group,coding_sys_ver_id,,,,
AIL.5.8,ail_location_group,alt_coding_sys_ver_id,,,,
AIL.5.9,ail_location_group,original_text,,,,
AIL.5.10,ail_location_group,second_alt_id,,,,
AIL.5.11,ail_location_group,second_alt_text,,,,
AIL.5.12,ail_location_group,name_of_second_alt_coding_sys,,,,
AIL.5.13,ail_location_group,second_alt_coding_sys_ver_id,,,,
AIL.5.14,ail_location_group,coding_sys_oid,,,,
AIL.5.15,ail_location_group,value_set_oid,,,,
AIL.5.16,ail_location_group,value_set_ver_id,,,,
AIL.5.17,ail_location_group,alt_coding_sys_oid,,,,
AIL.5.18,ail_location_group,alt_value_set_oid,,,,
AIL.5.19,ail_location_group,alt_value_set_ver_id,,,,
AIL.5.20,ail_location_group,second_alt_coding_sys_oid,,,,
AIL.5.21,ail_location_group,second_alt_value_set_oid,,,,
AIL.5.22,ail_location_group,second_alt_value_set_ver_id,,,,
AIL.6,ail_start_date_time,,,,,
AIL.7,ail_start_date_time_offset,,,,,
AIL.8,ail_start_date_time_offset_unit,,,,,
AIL.8.1,ail_start_date_time_offset_unit,primary_id,,,,
AIL.8.2,ail_start_date_time_offset_unit,text,,,,
AIL.8.3,ail_start_date_time_offset_unit,name_of_coding_sys,,,,
AIL.8.4,ail_start_date_time_offset_unit,alt_id,,,,
AIL.8.5,ail_start_date_time_offset_unit,alt_text,,,,
AIL.8.6,ail_start_date_time_offset_unit,name_of_alt_coding_sys,,,,
AIL.8.7,ail_start_date_time_offset_unit,coding_sys_ver_id,,,,
AIL.8.8,ail_start_date_time_offset_unit,alt_coding_sys_ver_id,,,,
AIL.8.9,ail_start_date_time_offset_unit,original_text,,,,
AIL.8.10,ail_start_date_time_offset_unit,second_alt_id,,,,
AIL.8.11,ail_start_date_time_offset_unit,second_alt_text,,,,
AIL.8.12,ail_start_date_time_offset_unit,name_of_second_alt_coding_sys,,,,
AIL.8.13,ail_start_date_time_offset_unit,second_alt_coding_sys_ver_id,,,,
AIL.8.14,ail_start_date_time_offset_unit,coding_sys_oid,,,,
AIL.8.15,ail_start_date_time_offset_unit,value_set_oid,,,,
AIL.8.16,ail_start_date_time_offset_unit,value_set_ver_id,,,,
AIL.8.17,ail_start_date_time_offset_unit,alt_coding_sys_oid,,,,
AIL.8.18,ail_start_date_time_offset_unit,alt_value_set_oid,,,,
AIL.8.19,ail_start_date_time_offset_unit,alt_value_set_ver_id,,,,
AIL.8.20,ail_start_date_time_offset_unit,second_alt_coding_sys_oid,,,,
AIL.8.21,ail_start_date_time_offset_unit,second_alt_value_set_oid,,,,
AIL.8.22,ail_start_date_time_offset_unit,second_alt_value_set_ver_id,,,,
AIL.9,ail_duration,,,,,
AIL.10,ail_duration_unit,,,,,
AIL.10.1,ail_duration_unit,primary_id,,,,
AIL.10.2,ail_duration_unit,text,,,,
AIL.10.3,ail_duration_unit,name_of_coding_sys,,,,
AIL.10.4,ail_duration_unit,alt_id,,,,
AIL.10.5,ail_duration_unit,alt_text,,,,
AIL.10.6,ail_duration_unit,name_of_alt_coding_sys,,,,
AIL.10.7,ail_duration_unit,coding_sys_ver_id,,,,
AIL.10.8,ail_duration_unit,alt_coding_sys_ver_id,,,,
AIL.10.9,ail_duration_unit,original_text,,,,
AIL.10.10,ail_duration_unit,second_alt_id,,,,
AIL.10.11,ail_duration_unit,second_alt_text,,,,
AIL.10.12,ail_duration_unit,name_of_second_alt_coding_sys,,,,
AIL.10.13,ail_duration_unit,second_alt_coding_sys_ver_id,,,,
AIL.10.14,ail_duration_unit,coding_sys_oid,,,,
AIL.10.15,ail_duration_unit,value_set_oid,,,,
AIL.10.16,ail_duration_unit,value_set_ver_id,,,,
AIL.10.17,ail_duration_unit,alt_coding_sys_oid,,,,
AIL.10.18,ail_duration_unit,alt_value_set_oid,,,,
AIL.10.19,ail_duration_unit,alt_value_set_ver_id,,,,
AIL.10.20,ail_duration_unit,second_alt_coding_sys_oid,,,,
AIL.10.21,ail_duration_unit,second_alt_value_set_oid,,,,
AIL.10.22,ail_duration_unit,second_alt_value_set_ver_id,,,,
AIL.11,ail_allow_substitution_code,,,,,
AIL.11.1,ail_allow_substitution_code,primary_id,,,,
AIL.11.2,ail_allow_substitution_code,text,,,,
AIL.11.3,ail_allow_substitution_code,name_of_coding_sys,,,,
AIL.11.4,ail_allow_substitution_code,alt_id,,,,
AIL.11.5,ail_allow_substitution_code,alt_text,,,,
AIL.11.6,ail_allow_substitution_code,name_of_alt_coding_sys,,,,
AIL.11.7,ail_allow_substitution_code,coding_sys_ver_id,,,,
AIL.11.8,ail_allow_substitution_code,alt_coding_sys_ver_id,,,,
AIL.11.9,ail_allow_substitution_code,original_text,,,,
AIL.11.10,ail_allow_substitution_code,second_alt_id,,,,
AIL.11.11,ail_allow_substitution_code,second_alt_text,,,,
AIL.11.12,ail_allow_substitution_code,name_of_second_alt_coding_sys,,,,
AIL.11.13,ail_allow_substitution_code,second_alt_coding_sys_ver_id,,,,
AIL.11.14,ail_allow_substitution_code,coding_sys_oid,,,,
AIL.11.15,ail_allow_substitution_code,value_set_oid,,,,
AIL.11.16,ail_allow_substitution_code,value_set_ver_id,,,,
AIL.11.17,ail_allow_substitution_code,alt_coding_sys_oid,,,,
AIL.11.18,ail_allow_substitution_code,alt_value_set_oid,,,,
AIL.11.19,ail_allow_substitution_code,alt_value_set_ver_id,,,,
AIL.11.20,ail_allow_substitution_code,second_alt_coding_sys_oid,,,,
AIL.11.21,ail_allow_substitution_code,second_alt_value_set_oid,,,,
AIL.11.22,ail_allow_substitution_code,second_alt_value_set_ver_id,,,,
AIL.12,ail_filler_status_code,,,,,
AIL.12.1,ail_filler_status_code,primary_id,,,,
AIL.12.2,ail_filler_status_code,text,,,,
AIL.12.3,ail_filler_status_code,name_of_coding_sys,,,,
AIL.12.4,ail_filler_status_code,alt_id,,,,
AIL.12.5,ail_filler_status_code,alt_text,,,,
AIL.12.6,ail_filler_status_code,name_of_alt_coding_sys,,,,
AIL.12.7,ail_filler_status_code,coding_sys_ver_id,,,,
AIL.12.8,ail_filler_status_code,alt_coding_sys_ver_id,,,,
AIL.12.9,ail_filler_status_code,original_text,,,,
AIL.12.10,ail_filler_status_code,second_alt_id,,,,
AIL.12.11,ail_filler_status_code,second_alt_text,,,,
AIL.12.12,ail_filler_status_code,name_of_second_alt_coding_sys,,,,
AIL.12.13,ail_filler_status_code,second_alt_coding_sys_ver_id,,,,
AIL.12.14,ail_filler_status_code,coding_sys_oid,,,,
AIL.12.15,ail_filler_status_code,value_set_oid,,,,
AIL.12.16,ail_filler_status_code,value_set_ver_id,,,,
AIL.12.17,ail_filler_status_code,alt_coding_sys_oid,,,,
AIL.12.18,ail_filler_status_code,alt_value_set_oid,,,,
AIL.12.19,ail_filler_status_code,alt_value_set_ver_id,,,,
AIL.12.20,ail_filler_status_code,second_alt_coding_sys_oid,,,,
AIL.12.21,ail_filler_status_code,second_alt_value_set_oid,,,,
AIL.12.22,ail_filler_status_code,second_alt_value_set_ver_id,,,,
AIP.1,aip_set_id,,,,,
AIP.2,aip_segment_action_code,,,,,
AIP.3,aip_personnel_resource_id,,,,,
AIP.3.1,aip_personnel_resource_id,person_id,,,,
AIP.3.2,aip_personnel_resource_id,last_name,,,,
AIP.3.2.1,aip_personnel_resource_id,last_name,surname,,,
AIP.3.2.2,aip_personnel_resource_id,last_name,own_surname_prefix,,,
AIP.3.2.3,aip_personnel_resource_id,last_name,own_surname,,,
AIP.3.2.4,aip_personnel_resource_id,last_name,surname_prefix_from_partner,,,
AIP.3.2.5,aip_personnel_resource_id,last_name,surname_from_partner,,,
AIP.3.3,aip_personnel_resource_id,first_name,,,,
AIP.3.4,aip_personnel_resource_id,middle_name,,,,
AIP.3.5,aip_personnel_resource_id,suffix,,,,
AIP.3.6,aip_personnel_resource_id,person_prefix,,,,
AIP.3.7,aip_personnel_resource_id,degree,,,,
AIP.3.8,aip_personnel_resource_id,source_table,,,,
AIP.3.8.1,aip_personnel_resource_id,source_table,primary_id,,,
AIP.3.8.2,aip_personnel_resource_id,source_table,text,,,
AIP.3.8.3,aip_personnel_resource_id,source_table,name_of_coding_sys,,,
AIP.3.8.4,aip_personnel_resource_id,source_table,alt_id,,,
AIP.3.8.5,aip_personnel_resource_id,source_table,alt_text,,,
AIP.3.8.6,aip_personnel_resource_id,source_table,name_of_alt_coding_sys,,,
AIP.3.8.7,aip_personnel_resource_id,source_table,coding_sys_ver_id,,,
AIP.3.8.8,aip_personnel_resource_id,source_table,alt_coding_sys_ver_id,,,
AIP.3.8.9,aip_personnel_resource_id,source_table,original_text,,,
AIP.3.8.10,aip_personnel_resource_id,source_table,second_alt_id,,,
AIP.3.8.11,aip_personnel_resource_id,source_table,second_alt_text,,,
AIP.3.8.12,aip_personnel_resource_id,source_table,name_of_second_alt_coding_sys,,,
AIP.3.8.13,aip_personnel_resource_id,source_table,second_alt_coding_sys_ver_id,,,
AIP.3.8.14,aip_personnel_resource_id,source_table,coding_sys_oid,,,
AIP.3.8.15,aip_personnel_resource_id,source_table,value_set_oid,,,
AIP.3.8.16,aip_personnel_resource_id,source_table,value_set_ver_id,,,
AIP.3.8.17,aip_personnel_resource_id,source_table,alt_coding_sys_oid,,,
AIP.3.8.18,aip_personnel_resource_id,source_table,alt_value_set_oid,,,
AIP.3.8.19,aip_personnel_resource_id,source_table,alt_value_set_ver_id,,,
AIP.3.8.20,aip_personnel_resource_id,source_table,second_alt_coding_sys_oid,,,
AIP.3.8.21,aip_personnel_resource_id,source_table,second_alt_value_set_oid,,,
AIP.3.8.22,aip_personnel_resource_id,source_table,second_alt_value_set_ver_id,,,
AIP.3.9,aip_personnel_resource_id,assgn_authr,,,,
AIP.3.9.1,aip_personnel_resource_id,assgn_authr,namespace_id,,,
AIP.3.9.2,aip_personnel_resource_id,assgn_authr,universal_id,,,
AIP.3.9.3,aip_personnel_resource_id,assgn_authr,universal_id_type,,,
AIP.3.10,aip_personnel_resource_id,name_type_code,,,,
AIP.3.11,aip_personnel_resource_id,identifier_check_digit,,,,
AIP.3.12,aip_personnel_resource_id,check_digit_scheme,,,,
AIP.3.13,aip_personnel_resource_id,identifier_type_code,,,,
AIP.3.14,aip_personnel_resource_id,assgn_facility,,,,
AIP.3.14.1,aip_personnel_resource_id,assgn_facility,namespace_id,,,
AIP.3.14.2,aip_personnel_resource_id,assgn_facility,universal_id,,,
AIP.3.14.3,aip_personnel_resource_id,assgn_facility,universal_id_type,,,
AIP.3.15,aip_personnel_resource_id,name_rep_code,,,,
AIP.3.16,aip_personnel_resource_id,context,,,,
AIP.3.16.1,aip_personnel_resource_id,context,primary_id,,,
AIP.3.16.2,aip_personnel_resource_id,context,text,,,
AIP.3.16.3,aip_personnel_resource_id,context,name_of_coding_sys,,,
AIP.3.16.4,aip_personnel_resource_id,context,alt_id,,,
AIP.3.16.5,aip_personnel_resource_id,context,alt_text,,,
AIP.3.16.6,aip_personnel_resource_id,context,name_of_alt_coding_sys,,,
AIP.3.16.7,aip_personnel_resource_id,context,coding_sys_ver_id,,,
AIP.3.16.8,aip_personnel_resource_id,context,alt_coding_sys_ver_id,,,
AIP.3.16.9,aip_personnel_resource_id,context,original_text,,,
AIP.3.16.10,aip_personnel_resource_id,context,second_alt_id,,,
AIP.3.16.11,aip_personnel_resource_id,context,second_alt_text,,,
AIP.3.16.12,aip_personnel_resource_id,context,name_of_second_alt_coding_sys,,,
AIP.3.16.13,aip_personnel_resource_id,context,second_alt_coding_sys_ver_id,,,
AIP.3.16.14,aip_personnel_resource_id,context,coding_sys_oid,,,
AIP.3.16.15,aip_personnel_resource_id,context,value_set_oid,,,
AIP.3.16.16,aip_personnel_resource_id,context,value_set_ver_id,,,
AIP.3.16.17,aip_personnel_resource_id,context,alt_coding_sys_oid,,,
AIP.3.16.18,aip_personnel_resource_id,context,alt_value_set_oid,,,
AIP.3.16.19,aip_personnel_resource_id,context,alt_value_set_ver_id,,,
AIP.3.16.20,aip_personnel_resource_id,context,second_alt_coding_sys_oid,,,
AIP.3.16.21,aip_personnel_resource_id,context,second_alt_value_set_oid,,,
AIP.3.16.22,aip_personnel_resource_id,context,second_alt_value_set_ver_id,,,
AIP.3.17,aip_personnel_resource_id,validity_range,,,,
AIP.3.17.1,aip_personnel_resource_id,validity_range,eff_from_date_time,,,
AIP.3.17.2,aip_personnel_resource_id,validity_range,eff_to_date_time,,,
AIP.3.18,aip_personnel_resource_id,assembly_order,,,,
AIP.3.19,aip_personnel_resource_id,eff_from_date_time,,,,
AIP.3.20,aip_personnel_resource_id,eff_to_date_time,,,,
AIP.3.21,aip_personnel_resource_id,prof_suffix,,,,
AIP.3.22,aip_personnel_resource_id,assgn_jurisdiction,,,,
AIP.3.22.1,aip_personnel_resource_id,assgn_jurisdiction,primary_id,,,
AIP.3.22.2,aip_personnel_resource_id,assgn_jurisdiction,text,,,
AIP.3.22.3,aip_personnel_resource_id,assgn_jurisdiction,name_of_coding_sys,,,
AIP.3.22.4,aip_personnel_resource_id,assgn_jurisdiction,alt_id,,,
AIP.3.22.5,aip_personnel_resource_id,assgn_jurisdiction,alt_text,,,
AIP.3.22.6,aip_personnel_resource_id,assgn_jurisdiction,name_of_alt_coding_sys,,,
AIP.3.22.7,aip_personnel_resource_id,assgn_jurisdiction,coding_sys_ver_id,,,
AIP.3.22.8,aip_personnel_resource_id,assgn_jurisdiction,alt_coding_sys_ver_id,,,
AIP.3.22.9,aip_personnel_resource_id,assgn_jurisdiction,original_text,,,
AIP.3.22.10,aip_personnel_resource_id,assgn_jurisdiction,second_alt_id,,,
AIP.3.22.11,aip_personnel_resource_id,assgn_jurisdiction,second_alt_text,,,
AIP.3.22.12,aip_personnel_resource_id,assgn_jurisdiction,name_of_second_alt_coding_sys,,,
AIP.3.22.13,aip_personnel_resource_id,assgn_jurisdiction,second_alt_coding_sys_ver_id,,,
AIP.3.22.14,aip_personnel_resource_id,assgn_jurisdiction,coding_sys_oid,,,
